OUTID,Birth,SEXTYPENAME,REGNAME,AREANAME,TERNAME,REGTYPENAME,TerTypeName,ClassProfileNAME,ClassLangName,EONAME,EOTYPENAME,EORegName,EOAreaName,EOTerName,EOParent,UkrTest,UkrTestStatus,UkrBall100,UkrBall12,UkrBall,UkrAdaptScale,UkrPTName,UkrPTRegName,UkrPTAreaName,UkrPTTerName,histTest,HistLang,histTestStatus,histBall100,histBall12,histBall,histPTName,histPTRegName,histPTAreaName,histPTTerName,mathTest,mathLang,mathTestStatus,mathBall100,mathBall12,mathBall,mathPTName,mathPTRegName,mathPTAreaName,mathPTTerName,physTest,physLang,physTestStatus,physBall100,physBall12,physBall,physPTName,physPTRegName,physPTAreaName,physPTTerName,chemTest,chemLang,chemTestStatus,chemBall100,chemBall12,chemBall,chemPTName,chemPTRegName,chemPTAreaName,chemPTTerName,bioTest,bioLang,bioTestStatus,bioBall100,bioBall12,bioBall,bioPTName,bioPTRegName,bioPTAreaName,bioPTTerName,geoTest,geoLang,geoTestStatus,geoBall100,geoBall12,geoBall,geoPTName,geoPTRegName,geoPTAreaName,geoPTTerName,engTest,engTestStatus,engBall100,engBall12,engDPALevel,engBall,engPTName,engPTRegName,engPTAreaName,engPTTerName,fraTest,fraTestStatus,fraBall100,fraBall12,fraDPALevel,fraBall,fraPTName,fraPTRegName,fraPTAreaName,fraPTTerName,deuTest,deuTestStatus,deuBall100,deuBall12,deuDPALevel,deuBall,deuPTName,deuPTRegName,deuPTAreaName,deuPTTerName,spaTest,spaTestStatus,spaBall100,spaBall12,spaDPALevel,spaBall,spaPTName,spaPTRegName,spaPTAreaName,spaPTTerName
a5a52d9d-ca4f-48d1-9a54-2ce51ca2435a,2002,жіноча,Донецька область,Слов'янський район,м.Миколаївка,Випускник закладу загальної середньої освіти 2019 року,місто,Інформаційно-технологічний,українська,Миколаївський заклад загальної середньої освіти І-ІІІ ступенів №3 Миколаївської міської ради Слов’янського району Донецької області,середня загальноосвітня школа,Донецька область,Слов'янський район,м.Миколаївка,"Відділ освіти, культури, сім'ї, молоді та спорту Миколаївської міської ради Слов'янського району Донецької області",Українська мова і література,Зараховано,172.0,9.0,73.0,0,Слов'янська загальноосвітня школа I-III ступенів №8 Слов'янської міської ради Донецької області,Донецька область,м.Слов'янськ,м.Слов'янськ,,,,,,,,,,,Математика,українська,Зараховано,177.0,10.0,44.0,Слов'янська загальноосвітня школа I-III ступенів №1 Слов'янської міської ради Донецької області,Донецька область,м.Слов'янськ,м.Слов'янськ,,,,,,,,,,,Хімія,українська,Зараховано,168.0,9.0,56.0,Краматорський навчально­виховний комплекс (загальноосвітня школа І-ІІІ ступенів № 6 – дошкільний навчальний заклад Краматорської міської ради Донецької області),Донецька область,м.Краматорськ,м.Краматорськ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e160cb87-2ce4-42e3-a3c0-b88dbe2149bc,2001,чоловіча,Львівська область,Львівська область,м.Стрий,Учень (слухач) закладу професійної (професійно-технічної) освіти,місто,Кваліфікований робітник,українська,Вище професійне училище №35 м. Стрия,вище професійне училище,Львівська область,м.Стрий,м.Стрий,Департамент освіти і науки Львівської обласної державної адміністрації,Українська мова і література,Не подолав поріг,0.0,2.0,12.0,0,Середня загальноосвітня школа №3 І-ІІІ ступенів імені І. Я. Франка м. Стрия Львівської області,Львівська область,м.Стрий,м.Стрий,Історія України,українська,Зараховано,112.0,7.0,32.0,Середня загальноосвітня школа №3 І-ІІІ ступенів імені І. Я. Франка м. Стрия Львівської області,Львівська область,м.Стрий,м.Стрий,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4743ccb6-be2c-4185-b90c-6fb295829b3c,2002,жіноча,Одеська область,Ананьївський район,с.Гандрабури,Випускник закладу загальної середньої освіти 2019 року,село,Універсальний,українська,Загальноосвітня школа І - ІІІ ступенів №1 с. Гандрабури Ананьївського району Одеської області,середня загальноосвітня школа,Одеська область,Ананьївський район,с.Гандрабури,Ананьївський відділ освіти районної державної адміністрації,Українська мова і література,Не подолав поріг,0.0,3.0,20.0,0,"Ананьївський навчально - виховний комплекс ""Загальноосвітня школа І - ІІІ ступенів - гімназія - дошкільний навчальний заклад"" Ананьївської районної ради Одеської області",Одеська область,Ананьївський район,м.Ананьїв,Історія України,українська,Не подолав поріг,0.0,5.0,20.0,"Навчально-виховний комплекс ""Загальноосвітня школа І-ІІІ ступенів-ліцей"" смт. Любашівка",Одеська область,Любашівський район,смт Любашівка,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Біологія,українська,Зараховано,111.0,5.0,28.0,"Навчально-виховний комплекс ""Загальноосвітня школа I-III ступенів-ліцей"" м. Подільська Одеської області",Одеська область,м.Подільськ,м.Подільськ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12137bfe-42f6-4a4b-90aa-ba4f8f63e1a0,2001,чоловіча,м.Київ,м.Київ,Деснянський район міста,Випускник закладу загальної середньої освіти 2019 року,місто,Іноземної філології,українська,Школа І-ІІІ ступенів № 248 Деснянського району міста Києва,середня загальноосвітня школа,м.Київ,м.Київ. Деснянський район міста,Деснянський район міста,Управління освіти Деснянської районної в місті Києві державної адміністрації,Українська мова і література,Зараховано,176.0,10.0,77.0,0,Середня загальноосвітня школа І-ІІІ ступенів №128 м. Києва,м.Київ,м.Київ. Дніпровський район міста,Дніпровський район міста,,,,,,,,,,,Математика,українська,Зараховано,155.0,8.0,32.0,"Відкритий міжнародний університет розвитку людини ""Україна""",м.Київ,м.Київ. Святошинський район міста,Святошинський район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Англійська мова,Зараховано,169.0,9.0,профільний,53.0,Спеціалізована школа І-ІІІ ступенів №125 м.Києва з поглибленим вивченням англійської мови,м.Київ,м.Київ. Дніпровський район міста,Дніпровський район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721f2dd5-363e-4413-9945-99a97214d068,1998,жіноча,Київська область,Броварський район,с.Михайлівка,Випускник минулих років,село,,,,,,,,,Українська мова і література,Зараховано,126.0,,37.0,0,Броварська загальноосвітня школа І-ІІІ ступенів №3 Броварської міської ради Київської області,Київська область,м.Бровари,м.Бровари,Історія України,українська,Зараховано,127.0,,37.0,Броварська загальноосвітня школа І-ІІІ ступенів №3 Броварської міської ради Київської області,Київська область,м.Бровари,м.Бровари,Математика,українська,Зараховано,110.0,,14.0,"Комунальний вищий навчальний заклад Київської обласної ради ""Броварське вище училище фізичної культури""",Київська область,м.Бровари,м.Бровари,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Географія,українська,Зараховано,100.0,,26.0,"Комунальний вищий навчальний заклад Київської обласної ради ""Броварське вище училище фізичної культури""",Київська область,м.Бровари,м.Бровари,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ef04a9-3966-4546-8f06-a850e6e6a10e,2002,чоловіча,Волинська область,Локачинський район,с.Старий Загорів,Випускник закладу загальної середньої освіти 2019 року,село,Універсальний,українська,Загальноосвітня школа І-ІІІ ступеня с. Старий Загорів Локачинського району Волинської області,середня загальноосвітня школа,Волинська область,Локачинський район,с.Старий Загорів,"Відділ освіти, молоді та спорту Локачинської районної державної адміністрації",Українська мова і література,Зараховано,120.0,5.0,34.0,0,"Комунальний заклад ""Луцька загальноосвітня школа І-ІІІ ступенів №25 Луцької міської ради Волинської області""",Волинська область,м.Луцьк,м.Луцьк,Історія України,українська,Не подолав поріг,0.0,,25.0,"Луцький навчально-виховний комплекс ""Загальноосвітня школа І-ІІ ступенів №24-технологічний ліцей"" Луцької міської ради Волинської області",Волинська область,м.Луцьк,м.Луцьк,Математика,українська,Зараховано,119.0,5.0,17.0,"Комунальний заклад ""Луцький навчально-виховний комплекс загальноосвітня школа І-ІІІ ступенів №22 - ліцей Луцької міської ради""",Волинська область,м.Луцьк,м.Луцьк,Фізика,українська,Зараховано,120.0,6.0,18.0,"Комунальний заклад ""Луцька загальноосвітня школа І-ІІІ ступенів №20 Луцької міської ради Волинської області""",Волинська область,м.Луцьк,м.Луцьк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02d21afb-42ad-43b4-b4e6-0af26ade0bea,2002,чоловіча,Волинська область,Маневицький район,с.Костюхнівка,Випускник закладу загальної середньої освіти 2019 року,село,Української філології,українська,Загальноосвітня школа І-ІІІ ступеня с.Костюхнівка Маневицького району Волинської області,середня загальноосвітня школа,Волинська область,Маневицький район,с.Костюхнівка,Відділ освіти Маневицької районної державної адміністрації,Українська мова і література,Зараховано,106.0,3.0,26.0,0,"Навчально-виховний комплекс ""Маневицька загальноосвітня школа І-ІІІ ступенів №2 - гімназія"" Маневицького району Волинської області",Волинська область,Маневицький район,смт Маневичі,Історія України,українська,Не подолав поріг,0.0,3.0,20.0,Загальноосвітня школа І-ІІІ ступенів №1 імені Героя України Андрія Снітка смт Маневичі Маневицького району Волинської області,Волинська область,Маневицький район,смт Маневичі,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Географія,українська,Не подолав поріг,0.0,3.0,19.0,"Навчально-виховний комплекс ""Маневицька загальноосвітня школа І-ІІІ ступенів №2 - гімназія"" Маневицького району Волинської області",Волинська область,Маневицький район,смт Маневичі,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9de559a8-da9c-4554-9642-9e1242dfdc60,2002,жіноча,Черкаська область,Звенигородський район,с.Шевченкове,Студент закладу вищої освіти,село,Молодший спеціаліст,українська,Відокремлений структурний підрозділ Шевченківський коледж Уманського національного університету садівництва,заклад вищої освіти,Черкаська область,Звенигородський район,с.Шевченкове,Міністерство освіти і науки України,Українська мова і література,Зараховано,106.0,4.0,26.0,0,"Шполянський навчально-виховний комплекс ""Загальноосвітня школа І-ІІІ ступенів №2 - ліцей"" Шполянської міської ради об'єднаної територіальної громади Черкаської області",Черкаська область,Шполянський район,м.Шпола,Історія України,українська,Зараховано,138.0,8.0,41.0,"Шполянський навчально-виховний комплекс ""Загальноосвітня школа І-ІІІ ступенів №3 - гімназія"" Шполянської міської ради об'єднаної територіальної громади Черкаської області",Черкаська область,Шполянський район,м.Шпола,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f62b92e-6959-410e-9fac-6f4317d32d1c,2002,жіноча,Хмельницька область,Хмельницька область,м.Шепетівка,Випускник закладу загальної середньої освіти 2019 року,місто,Інший(багатопрофільність),українська,Шепетівська спеціалізована загальноосвітня школа I-III ступенів №2 з поглибленим вивченням основ економіки і правознавства Хмельницької області,спеціалізована школа,Хмельницька область,м.Шепетівка,м.Шепетівка,Управління освіти Шепетівської міської ради,Українська мова і література,Зараховано,127.0,6.0,38.0,0,Шепетівська загальноосвітня школа I-III ступенів №6 Хмельницької області,Хмельницька область,м.Шепетівка,м.Шепетівка,Історія України,українська,Зараховано,140.0,8.0,42.0,"Шепетівський навчально-виховний комплекс №1 у складі: ""Загальноосвітня школа І-ІІ ступенів та ліцей ім. Героя України М. Дзявульського"" Хмельницької області",Хмельницька область,м.Шепетівка,м.Шепетівка,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Географія,українська,Зараховано,140.0,7.0,45.0,"Шепетівський навчально-виховний комплекс ""Загальноосвітня школа I-III ступенів-гімназія"" Хмельницької області",Хмельницька область,м.Шепетівка,м.Шепетівка,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433ded5-4f76-4b69-abdf-ae74d30c7d88,2002,чоловіча,м.Київ,м.Київ,Печерський район міста,Випускник закладу загальної середньої освіти 2019 року,місто,Іноземної філології,українська,Предславинська гімназія №56,гімназія,м.Київ,м.Київ. Печерський район міста,Печерський район міста,Управління освіти та інноваційного розвитку Печерської районної в місті Києві державної адміністрації,Українська мова і література,Зараховано,177.0,9.0,78.0,0,Школа І-ІІІ ступенів №78 Печерського району м.Києва,м.Київ,м.Київ. Печерський район міста,Печерський район міста,,,,,,,,,,,Математика,українська,Зараховано,178.0,10.0,45.0,"Державний навчальний заклад ""Київське регіональне вище професійне училище будівництва"" (корпус 2)",м.Київ,м.Київ. Печерський район міста,Печерський район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Англійська мова,Зараховано,186.0,11.0,профільний,62.0,Спеціалізована школа №88 Печерського району м.Києва з поглибленим вивченням російської мови,м.Київ,м.Київ. Печерський район міста,Печерський район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18e4d416-80e4-4b15-baff-09177b40a4e1,2001,чоловіча,Донецька область,Лиманський район,смт Дробишеве,Випускник закладу загальної середньої освіти 2019 року,місто,Української філології,українська,Дробишевська загальноосвітня школа I-III ступенів Лиманської міської ради Донецької області,середня загальноосвітня школа,Донецька область,Лиманський район,смт Дробишеве,"Управління освіти, молоді та спорту Лиманської міської ради",Українська мова і література,Зараховано,124.0,5.0,36.0,0,Відокремлений структурний підрозділ Національного авіаційного університету Слов’янський коледж Національного авіаційного університету,Донецька область,м.Слов'янськ,м.Слов'янськ,Історія України,українська,Зараховано,118.0,7.0,34.0,Слов'янська загальноосвітня школа I-III ступенів №15 Слов'янської міської ради Донецької області,Донецька область,м.Слов'янськ,м.Слов'янськ,Математика,українська,Не подолав поріг,0.0,3.0,9.0,Слов'янська загальноосвітня школа I-III ступенів №8 Слов'янської міської ради Донецької області,Донецька область,м.Слов'янськ,м.Слов'янськ,Фізика,українська,Не подолав поріг,0.0,,10.0,Краматорський навчально­виховний комплекс (загальноосвітня школа І-ІІІ ступенів № 6 – дошкільний навчальний заклад Краматорської міської ради Донецької області),Донецька область,м.Краматорськ,м.Краматорськ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e44242a8-3b0b-48fc-9dc6-fb0e425102e1,2001,чоловіча,Одеська область,Роздільнянський район,м.Роздільна,Випускник закладу загальної середньої освіти 2019 року,місто,Універсальний,українська,Роздільнянська загальноосвітня школа I-III ступенів № 3 Роздільнянської районної ради Одеської області,середня загальноосвітня школа,Одеська область,Роздільнянський район,м.Роздільна,Відділ освіти Роздільянської районної державної адміністрації,Українська мова і література,Зараховано,172.0,8.0,73.0,0,"Роздільнянський навчально-виховний комплекс ""школа-гімназія"" №1 Роздільнянської районної ради Одеської області",Одеська область,Роздільнянський район,м.Роздільна,,,,,,,,,,,Математика,українська,Зараховано,119.0,5.0,17.0,Роздільнянська загальноосвітня школа I-III ступенів № 2 Роздільнянської районної ради Одеської області,Одеська область,Роздільнянський район,м.Роздільна,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Географія,українська,Зараховано,179.0,10.0,71.0,"ДНЗ ""Одеський центр професійно-технічної освіти""",Одеська область,м.Одеса. Суворовський район міста,Суворовський район міста,Англійська мова,Зараховано,144.0,,,41.0,Чорноморська загальноосвітня школа I-III ступенів №4 Чорноморської міської ради Одеської області,Одеська область,м.Чорноморськ,м.Чорноморськ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d00d9aa-4535-4216-9afb-3716a5cad001,2002,жіноча,Черкаська область,Корсунь-Шевченківський район,м.Корсунь-Шевченківський,Студент закладу вищої освіти,місто,Молодший спеціаліст,українська,"Комунальний вищий навчальний заклад ""Корсунь-Шевченківський педагогічний коледж ім. Т.Г.Шевченка Черкаської обласної ради""",заклад вищої освіти,Черкаська область,Корсунь-Шевченківський район,м.Корсунь-Шевченківський,Управління освіти і науки Черкаської обласної державної адміністрації,Українська мова і література,Зараховано,141.0,6.0,47.0,0,Корсунь-Шевченківська загальноосвітня школа І-ІІІ ступенів №1 Корсунь-Шевченківської районної ради Черкаської області,Черкаська область,Корсунь-Шевченківський район,м.Корсунь-Шевченківський,Історія України,українська,Зараховано,105.0,6.0,29.0,Корсунь-Шевченківська загальноосвітня школа І-ІІІ ступенів №1 Корсунь-Шевченківської районної ради Черкаської області,Черкаська область,Корсунь-Шевченківський район,м.Корсунь-Шевченківський,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Географія,українська,Не з’явився,,,,"Навчально-виховний комплекс ""Ліцей- загальноосвітня школа І-ІІІ ступенів ""Лідер"" Смілянської міської ради Черкаської області",Черкаська область,м.Сміла,м.Сміла,Англійська мова,Не з’явився,,,,,Смілянська загальноосвітня школа І-ІІІ ступенів №11 Смілянської міської ради Черкаської області,Черкаська область,м.Сміла,м.Сміла,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39bfe9d1-a518-4c30-8a48-c9453d22b090,2001,жіноча,Одеська область,Роздільнянський район,с.Кучурган,Випускник закладу загальної середньої освіти 2019 року,село,Універсальний,українська,Кучурганська загальноосвітня школа I-III ступенів імені П.М.Каплуна Роздільнянської районної ради Одеської області,середня загальноосвітня школа,Одеська область,Роздільнянський район,с.Кучурган,Відділ освіти Роздільянської районної державної адміністрації,Українська мова і література,Зараховано,102.0,4.0,24.0,0,Роздільнянська загальноосвітня школа I-III ступенів № 2 Роздільнянської районної ради Одеської області,Одеська область,Роздільнянський район,м.Роздільна,Історія України,українська,Не подолав поріг,0.0,2.0,15.0,Роздільнянська загальноосвітня школа I-III ступенів № 2 Роздільнянської районної ради Одеської області,Одеська область,Роздільнянський район,м.Роздільна,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Біологія,українська,Зараховано,104.0,5.0,25.0,Одеська загальноосвітня школа №51 I-III ступенів Одеської міської ради Одеської області,Одеська область,м.Одеса. Київський район міста,Київський район міста,,,,,,,,,,,Англійська мова,Зараховано,100.0,,,19.0,Чорноморська загальноосвітня школа I-III ступенів №7 Чорноморської міської ради Одеської області,Одеська область,м.Чорноморськ,м.Чорноморськ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8411df6a-edb0-4eda-b839-beb4c9a6d3ef,2002,жіноча,Дніпропетровська область,Дніпропетровська область,м.Нікополь,Студент закладу вищої освіти,місто,Молодший спеціаліст,українська,"КОМУНАЛЬНИЙ ВИЩИЙ НАВЧАЛЬНИЙ ЗАКЛАД ""НІКОПОЛЬСЬКИЙ ПЕДАГОГІЧНИЙ КОЛЕДЖ"" ДНІПРОПЕТРОВСЬКОЇ ОБЛАСНОЇ РАДИ""",заклад вищої освіти,Дніпропетровська область,м.Нікополь,м.Нікополь,Департамент освіти і науки Дніпропетровської облдержадміністрації,Українська мова і література,Зараховано,161.0,9.0,63.0,0,Нікопольський коледж Дніпровського державного аграрно-економічного університету,Дніпропетровська область,м.Нікополь,м.Нікополь,,,,,,,,,,,Математика,українська,Зараховано,144.0,7.0,27.0,Нікопольський коледж Дніпровського державного аграрно-економічного університету,Дніпропетровська область,м.Нікополь,м.Нікополь,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e279b02d-6bef-4e81-8da9-0100729a64e2,2001,чоловіча,Дніпропетровська область,Дніпропетровська область,м.Новомосковськ,Випускник минулих років,місто,,,,,,,,,Українська мова і література,Не з’явився,,,,0,Заклад загальної середньої освіти № 7 - загальноосвітній навчальний заклад І-ІІІ ступенів,Дніпропетровська область,м.Новомосковськ,м.Новомосковськ,Історія України,українська,Зараховано,118.0,,34.0,Середня загальноосвітня школа № 18 загальноосвітній навчальний заклад І-ІІІ ступенів,Дніпропетровська область,м.Новомосковськ,м.Новомосковськ,Математика,українська,Не з’явився,,,,Новомосковський коледж Дніпровського державного аграрно-економічного університету,Дніпропетровська область,м.Новомосковськ,м.Новомосковськ,Фізика,українська,Не з’явився,,,,Національна металургійна академія України (корпус 3),Дніпропетровська область,м.Дніпро. Соборний район міста,Соборний район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a167d6cf-6db2-4f45-8559-5d6d54f088bf,2001,жіноча,Дніпропетровська область,м.Дніпро,Шевченківський район міста,Випускник закладу загальної середньої освіти 2019 року,місто,Іноземної філології,російська,"Комунальний заклад освіти ""Спеціалізована середня загальноосвітня школа № 53 з поглибленим вивченням німецької мови"" Дніпровської міської ради",спеціалізована школа,Дніпропетровська область,м.Дніпро. Шевченківський район міста,Шевченківський район міста,Управління освіти департаменту гуманітарної політики Дніпровської міської ради,Українська мова і література,Зараховано,127.0,6.0,38.0,0,Дніпровський національний університет залізничного транспорту імені академіка В. Лазаряна,Дніпропетровська область,м.Дніпро. Соборний район міста,Соборний район міста,Історія України,російська,Зараховано,138.0,7.0,41.0,"Комунальний заклад освіти ""Середня загальноосвітня школа №46"" Дніпровської міської ради",Дніпропетровська область,м.Дніпро. Чечелівський район міста,Чечелівський район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Біологія,російська,Зараховано,149.0,7.0,42.0,Дніпропетровський державний університет внутрішніх справ (корпус 1),Дніпропетровська область,м.Дніпро. Соборний район міста,Соборний район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7e7dacd-f4ce-43d8-b50c-764a3d7b18cd,1976,жіноча,Київська область,Таращанський район,м.Тараща,Студент закладу вищої освіти,місто,Молодший спеціаліст,українська,Таращанський державний технічний та економіко-правовий коледж,заклад вищої освіти,Київська область,Таращанський район,м.Тараща,Міністерство освіти і науки України,Українська мова і література,Не подолав поріг,0.0,2.0,19.0,0,"Таращанський навчально-виховний комплекс ""Гімназія ""Ерудит"" - загальноосвітня школа І ступеня"" Таращанської районної ради Київської області",Київська область,Таращанський район,м.Тараща,Історія України,українська,Не з’явився,,,,"Таращанський навчально-виховний комплекс ""Гімназія ""Ерудит"" - загальноосвітня школа І ступеня"" Таращанської районної ради Київської області",Київська область,Таращанський район,м.Тараща,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d8945f5-e0b0-44ae-9eec-9e0294cca591,2002,жіноча,Харківська область,м.Куп'янськ,смт Куп'янськ-Вузловий,Випускник закладу загальної середньої освіти 2019 року,місто,Універсальний,українська,"Куп'янський навчально-виховний комплекс ""Школа-гімназія №3"" Куп'янської міської ради Харківської області",навчально-виховний комплекс,Харківська область,м.Куп'янськ,смт Куп'янськ-Вузловий,Відділ освіти Куп'янської міської ради Харківської області,Українська мова і література,Зараховано,107.0,4.0,27.0,0,Куп'янська загальноосвітня школа I-III ступенів №11 Куп'янської міської ради Харківської області,Харківська область,м.Куп'янськ,смт Ківшарівка,Історія України,українська,Зараховано,115.0,6.0,33.0,Куп'янська загальноосвітня школа I-III ступенів №11 Куп'янської міської ради Харківської області,Харківська область,м.Куп'янськ,смт Ківшарівка,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Географія,українська,Зараховано,121.0,5.0,36.0,Харківський регіональний інститут державного управління Національної академії державного управління при Президентові України,Харківська область,м.Харків. Московський район міста,Московський район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962579ee-5dad-455f-99da-63c6f7bcb792,2001,жіноча,Донецька область,Донецька область,м.Краматорськ,Учень (слухач) закладу професійної (професійно-технічної) освіти,місто,Кваліфікований робітник,українська,ДЕРЖАВНИЙ НАВЧАЛЬНИЙ ЗАКЛАД «КРАМАТОРСЬКЕ ВИЩЕ ПРОФЕСІЙНЕ МЕТАЛУРГІЙНЕ УЧИЛИЩЕ»,професійно-технічне училище відповідного профілю,Донецька область,м.Краматорськ,м.Краматорськ,Департамент освіти і науки Донецької обласної державної адміністрації,Українська мова і література,Зараховано,111.0,5.0,29.0,0,Краматорська загальноосвітня школа І-ІІІ ступенів № 1 Краматорської міської ради Донецької області,Донецька область,м.Краматорськ,м.Краматорськ,Історія України,українська,Зараховано,112.0,6.0,32.0,Краматорський навчально­виховний комплекс (загальноосвітня школа І-ІІІ ступенів № 6 – дошкільний навчальний заклад Краматорської міської ради Донецької області),Донецька область,м.Краматорськ,м.Краматорськ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Біологія,українська,Не подолав поріг,0.0,,22.0,Краматорська українська гімназія Краматорської міської ради Донецької області,Донецька область,м.Краматорськ,м.Краматорськ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90c8efeb-078d-4d41-88d9-0b66ee99d347,2002,жіноча,Вінницька область,Бершадський район,с.Тернівка,Випускник закладу загальної середньої освіти 2019 року,село,Універсальний,українська,Тернівська загальноосвітня школа I-III ступенів,середня загальноосвітня школа,Вінницька область,Бершадський район,с.Тернівка,"Відділ освіти, фізичної культури та спорту Бершадської районної державної адміністрації",Українська мова і література,Зараховано,113.0,4.0,30.0,0,Бершадська загальноосвітня школа I-III ступенів №3,Вінницька область,Бершадський район,м.Бершадь,Історія України,українська,Зараховано,145.0,6.0,44.0,Бершадська загальноосвітня школа I-III ступенів №1,Вінницька область,Бершадський район,м.Бершадь,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Біологія,українська,Зараховано,119.0,5.0,31.0,Ліцей № 7 м. Гайсин Вінницької області,Вінницька область,Гайсинський район,м.Гайсин,Географія,українська,Зараховано,106.0,,29.0,Ліцей № 7 м. Гайсин Вінницької області,Вінницька область,Гайсинський район,м.Гайсин,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fc054fd-084f-42d5-980d-3f3830ef1113,2002,чоловіча,Полтавська область,м.Кременчук,Крюківський район міста,Випускник закладу загальної середньої освіти 2019 року,місто,Української філології,українська,Кременчуцька загальноосвітня школа І-ІІІ ступенів № 22 Кременчуцької міської ради Полтавської області,середня загальноосвітня школа,Полтавська область,м.Кременчук. Крюківський район міста,Крюківський район міста,Департамент освіти виконавчого комітету Кременчуцької міської ради Полтавської області,Українська мова і література,Зараховано,167.0,8.0,69.0,0,Кременчуцька загальноосвітня школа І-ІІІ ступенів № 8 Кременчуцької міської ради Полтавської області,Полтавська область,м.Кременчук. Автозаводський район міста,Автозаводський район міста,,,,,,,,,,,Математика,українська,Зараховано,157.0,8.0,33.0,Кременчуцький льотний коледж Національного авіаційного університету,Полтавська область,м.Кременчук. Автозаводський район міста,Автозаводський район міста,Фізика,українська,Зараховано,135.0,7.0,22.0,Полтавський національний технічний університет імені Юрія Кондратюка (Ц-корпус),Полтавська область,м.Полтава. Шевченківський район міста,Шевченківський район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
